Method,Longitude,AnnualPrecipitation,MeanTemperatureofDriestQuarter,MeanDiurnalRange,AverageAridityIndex,SoilTypeWRB,SoilOrganicCarbon,BulkDensity
0.033838967965151526,-0.21870046486274397,0.03792924318098738,-0.1358108727170314,-0.24284580686629903,-0.06151277248972819,-0.07957294152098919,0.04588583446849492,-0.0510544127114059
0.03488885229172636,-0.21870046486274397,0.038856521483095374,-0.13529552692938648,-0.24284580686629903,-0.06151277248972819,-0.07894028541397911,0.04588583446849492,-0.045166531327692466
0.003996411895183221,-0.22339737474220286,-0.1441786672828952,-0.3130373633653003,-0.28706455289845423,-0.06827788996191313,-0.051970429198815095,0.001391185766930815,-0.008523999541193466
-0.13603493049952578,-0.22655952617953776,-0.16139490647837443,-0.3143706719300087,-0.28855702266403127,-0.07549620850705763,-0.045501724875635766,-0.03346382537854222,0.0053001301571591105
-0.1500749673888659,-0.22922729617377166,-0.1611669660612212,-0.3188915609203911,-0.2888124321757147,-0.07842782993547896,-0.018579071818223717,-0.04088906069697329,0.00999049881508608
-0.13150729641309208,-0.13371780805834876,0.0014485617146644918,0.19369886845885326,-0.10890602632178804,-0.04466529905682463,-0.1002599595219914,-0.06648381521511336,-0.09348828065671046
-0.13150729641309208,-0.13371780805834876,0.0014485617146644918,0.19369886845885326,-0.10890602632178804,-0.04466529905682463,-0.1002599595219914,-0.06648381521511336,-0.09348828065671046
-0.13150729641309208,-0.13371780805834876,0.0014485617146644918,0.19369886845885326,-0.10890602632178804,-0.04466529905682463,-0.1002599595219914,-0.06648381521511336,-0.09348828065671046
-0.13150729641309208,-0.13371780805834876,0.0014485617146644918,0.19369886845885326,-0.10890602632178804,-0.04466529905682463,-0.1002599595219914,-0.06648381521511336,-0.09348828065671046
0.07865955361805772,-0.11628087057308921,-0.02749911067459693,-0.11988400507931656,0.4012299317941622,0.033398375778389076,0.16539329457693833,0.17573616266742093,0.02796429418908318
0.10715649776144401,-0.12001261136657065,-0.03456583838357786,-0.10867981355374881,0.41215283666211494,0.03323992151354033,0.18114169433472688,0.18230222931598672,0.011701431858367368
